frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle,acceleration
1151.0,19.215358931552586,0.0009644252137776796,785:712,837:622,1227:292:922:277:932:61:1238:76,-0.5239193476851991,-0.07425369113050974:0.9603405539390019:0.0550705895031792
1152.0,19.23205342237062,0.0009644252137776796,816:717,874:628,1227:292:922:277:933:61:1238:76,-0.5775591190120142,-0.10658476128893198:0.8633473434637351:0.18439487013686814
1153.0,19.248747913188648,0.0009644252137776796,851:719,909:632,1228:292:922:277:933:61:1238:76,-0.5880026035475675,-0.07425369113050974:0.8310162733053129:0.1520637999784459
1154.0,19.265442404006677,0.0009644252137776796,894:725,946:636,1228:292:922:277:933:61:1239:76,-0.528772772335192,-0.00959155081366527:0.8956784136221574:-0.00959155081366527
1155.0,19.28213689482471,0.0009644252137776796,934:730,981:638,1228:292:922:277:933:61:1239:76,-0.4723054013305533,0.022739519344756966:0.9280094837805796:-0.07425369113050974
1156.0,19.29883138564274,0.0009644252137776796,976:735,1021:640,1228:292:922:277:933:61:1239:76,-0.4423742229767449,0.08740165966160145:0.9603405539390019:-0.17124690160577646
1157.0,19.315525876460768,0.0009644252137776796,1020:741,1053:643,1228:292:922:277:933:61:1238:76,-0.3248086488391015,0.0550705895031792:0.9603405539390019:-0.26824011208104315
1158.0,19.332220367278797,0.0009644252137776796,1065:746,1092:645,1228:292:922:277:933:61:1238:76,-0.26121853461453504,0.0550705895031792:0.9603405539390019:-0.26824011208104315
1159.0,19.34891485809683,0.0009644252137776796,1110:751,1126:648,1228:292:922:277:933:61:1238:76,-0.1541081165654265,0.11973272982002367:0.8633473434637351:-0.3005711822394654
1160.0,19.36560934891486,0.0009644252137776796,1154:755,1160:650,1227:292:922:277:933:61:1238:76,-0.0570807824062646,0.11973272982002367:0.7663541329884684:-0.3005711822394654
1161.0,19.382303839732888,0.0009644252137776796,1199:759,1196:652,1228:292:922:277:933:61:1238:76,0.02803003995984645,0.08740165966160145:0.6693609225132017:-0.26824011208104315
1162.0,19.398998330550917,0.0009644252137776796,1242:761,1231:656,1228:292:922:277:933:61:1238:76,0.10438115295033033,0.08740165966160145:0.6370298523547795:-0.26824011208104315
1163.0,19.41569282136895,0.0009644252137776796,1284:764,1267:659,1228:292:922:277:933:61:1238:76,0.16051192548185914,0.0550705895031792:0.6370298523547795:-0.23590904192262094
1164.0,19.43238731218698,0.0009644252137776796,1321:766,1304:662,1228:292:922:277:933:61:1238:76,0.16202856273456645,0.022739519344756966:0.6693609225132017:-0.17124690160577646
1165.0,19.449081803005008,0.0009644252137776796,1358:768,1339:666,1228:292:922:277:933:61:1238:76,0.1841638179262923,-0.00959155081366527:0.6693609225132017:-0.07425369113050974
1166.0,19.46577629382304,0.0009644252137776796,1392:769,1377:668,1227:292:922:277:933:61:1238:76,0.147437164127938,-0.00959155081366527:0.6693609225132017:-0.07425369113050974
1167.0,19.48247078464107,0.0009644252137776796,1425:769,1412:670,1227:292:922:277:933:61:1238:76,0.13056609479962775,-0.00959155081366527:0.701691992671624:-0.00959155081366527
1168.0,19.4991652754591,0.0009644252137776796,1458:770,1441:671,1228:292:922:277:933:61:1238:76,0.17005862159205634,0.022739519344756966:0.701691992671624:-0.00959155081366527
1169.0,19.515859766277128,0.0009644252137776796,1491:770,1474:672,1228:292:922:277:933:61:1238:76,0.17176015132820327,0.0550705895031792:0.7340230628300461:-0.04192262097208751
1170.0,19.53255425709516,0.0009644252137776796,1521:769,1500:668,1228:292:922:277:933:61:1239:76,0.2049999760035741,0.08740165966160145:0.8310162733053129:-0.10658476128893198
1171.0,19.54924874791319,0.0009644252137776796,1549:768,1526:670,1228:292:922:277:933:61:1239:76,0.23052183904336873,0.08740165966160145:0.9280094837805796:-0.17124690160577646
1172.0,19.56594323873122,0.0009644252137776796,1578:766,1537:667,1228:292:922:277:933:61:1238:76,0.39263749776012685,0.0550705895031792:0.992671624097424:-0.2035779717641987
1173.0,19.582637729549248,0.0009644252137776796,1599:763,1556:667,1228:292:922:277:933:61:1238:76,0.4211200743810219,0.0550705895031792:0.9603405539390019:-0.23590904192262094
1174.0,19.59933222036728,0.0009644252137776796,1622:760,1574:665,1227:292:922:277:933:61:1238:76,0.467849264947678,0.0550705895031792:0.9603405539390019:-0.23590904192262094
1175.0,19.61602671118531,0.0009644252137776796,1642:757,1592:657,1228:292:922:277:933:61:1238:76,0.4636476090008061,-0.00959155081366527:0.9280094837805796:-0.26824011208104315
