frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
195.0,3.25,0.0009943197538205006,943:626,1072:644,513:508:482:300:776:257:806:464,1.4321565896607384
196.0,3.2666666666666666,0.0009943197538205006,945:601,1074:611,513:507:483:299:776:257:806:465,1.4934316673669235
197.0,3.283333333333333,0.0009943197538205006,944:578,1074:576,513:507:483:299:776:257:806:465,1.5861797285754917
198.0,3.3,0.0009943197538205006,942:558,1071:547,513:507:483:299:776:257:806:465,1.6558618667635414
199.0,3.316666666666667,0.0009943197538205006,939:541,1067:521,513:507:483:299:776:257:806:465,1.7257930687188376
200.0,3.3333333333333335,0.0009943197538205006,935:527,1063:499,513:507:482:300:776:257:806:465,1.7861540264926348
201.0,3.35,0.0009943197538205006,932:515,1058:482,513:508:482:300:776:257:806:465,1.8269477093605
202.0,3.3666666666666667,0.0009943197538205006,929:506,1054:470,513:508:482:300:776:257:806:465,1.8512079150782574
203.0,3.3833333333333333,0.0009943197538205006,926:499,1050:459,513:508:483:300:776:257:806:465,1.8828384483574299
204.0,3.4,0.0009943197538205006,923:495,1047:454,513:508:483:300:776:257:806:465,1.890125578417293
205.0,3.4166666666666665,0.0009943197538205006,922:492,1046:450,513:508:483:300:776:257:806:465,1.8973777614855152
206.0,3.433333333333333,0.0009943197538205006,922:492,1046:450,513:508:482:300:775:257:806:465,1.8973777614855152
207.0,3.45,0.0009943197538205006,923:494,1047:453,513:508:483:300:776:257:806:465,1.890125578417293
208.0,3.466666666666667,0.0009943197538205006,924:498,1050:460,513:508:483:300:776:257:806:465,1.86370872432042
209.0,3.4833333333333334,0.0009943197538205006,927:504,1054:469,513:508:482:300:776:257:806:465,1.8397114854956171
210.0,3.5,0.0009943197538205006,930:513,1058:481,513:508:483:300:776:257:806:465,1.8157749899217608
211.0,3.5166666666666666,0.0009943197538205006,933:524,1063:496,513:508:483:300:776:257:806:465,1.7829400797993722
212.0,3.533333333333333,0.0009943197538205006,937:538,1068:517,513:508:483:300:776:257:806:465,1.7297492966235894
213.0,3.55,0.0009943197538205006,941:553,1073:540,513:508:483:300:776:257:806:465,1.668964605318128
214.0,3.566666666666667,0.0009943197538205006,943:572,1076:566,513:508:483:300:776:257:806:465,1.6158785421096438
215.0,3.5833333333333335,0.0009943197538205006,945:593,1077:598,513:508:483:300:776:257:806:465,1.5329356395302578
216.0,3.6,0.0009943197538205006,944:616,1076:628,513:508:483:300:776:257:806:465,1.4801364395941514
217.0,3.6166666666666667,0.0009943197538205006,941:643,1071:669,513:508:483:300:776:257:806:465,1.373400766945016
218.0,3.6333333333333333,0.0009943197538205006,934:671,1063:708,513:508:483:300:776:257:806:465,1.2914731266937896
219.0,3.65,0.0009943197538205006,924:700,1048:751,513:508:483:300:776:257:806:465,1.1805949625881393
220.0,3.6666666666666665,0.0009943197538205006,909:731,1026:796,513:508:483:300:776:257:806:465,1.0636978224025597
221.0,3.683333333333333,0.0009943197538205006,889:761,998:840,513:508:483:300:776:257:806:465,0.9436384878483274
222.0,3.7,0.0009943197538205006,864:789,963:879,513:508:483:300:776:257:806:465,0.8329812666744317
223.0,3.716666666666667,0.0009943197538205006,834:815,920:915,513:508:483:300:776:257:806:465,0.7102710074866863
224.0,3.7333333333333334,0.0009943197538205006,800:837,869:947,513:508:483:300:776:257:806:465,0.5602319669541466
225.0,3.75,0.0009943197538205006,763:852,814:973,513:508:483:300:776:257:806:465,0.39889185828352824
226.0,3.7666666666666666,0.0009943197538205006,721:863,752:990,513:508:483:300:776:257:806:465,0.23941285789170996
227.0,3.783333333333333,0.0009943197538205006,677:867,687:997,513:508:483:300:776:257:806:465,0.07677189126977804
228.0,3.8,0.0009943197538205006,635:864,623:993,513:507:483:299:776:257:806:465,-0.09275632018814374
229.0,3.816666666666667,0.0009943197538205006,592:854,561:979,513:508:483:300:776:257:806:465,-0.24309542618184357
230.0,3.8333333333333335,0.0009943197538205006,555:840,503:956,513:508:483:300:776:257:806:465,-0.4214192068878042
231.0,3.85,0.0009943197538205006,521:821,452:926,513:508:483:300:776:257:806:465,-0.5813801838048998
232.0,3.8666666666666667,0.0009943197538205006,491:797,408:889,513:507:483:300:776:257:806:465,-0.734014861258843
233.0,3.8833333333333333,0.0009943197538205006,466:770,369:850,513:507:483:300:776:257:806:465,-0.8811496562932148
234.0,3.9,0.0009943197538205006,445:742,340:807,513:507:483:299:776:257:806:465,-1.0164888305933455
235.0,3.9166666666666665,0.0009943197538205006,430:713,317:763,513:507:483:299:776:257:806:465,-1.1542153811101012
236.0,3.933333333333333,0.0009943197538205006,418:685,302:722,513:507:483:299:776:257:806:465,-1.262032055318427
237.0,3.95,0.0009943197538205006,411:658,291:683,513:507:483:299:776:257:806:465,-1.3654009376051293
238.0,3.966666666666667,0.0009943197538205006,406:634,285:647,513:507:483:300:776:257:806:465,-1.4637688537455225
239.0,3.9833333333333334,0.0009943197538205006,404:611,284:616,513:508:483:300:776:257:806:465,-1.5291537476963082
240.0,4.0,0.0009943197538205006,404:592,285:585,513:508:483:300:776:257:806:464,-1.6295521495106193
