frame_i,time,m_per_pixel,g_center,r_center,rect_points,angle
205.0,3.4223706176961604,0.0009531577766057525,897:852,896:959,716:454:716:236:1021:236:1021:454,-0.009345522307489902
206.0,3.4390651085141903,0.0009531577766057525,897:852,896:959,717:457:714:239:1019:235:1021:453,-0.009345522307489902
207.0,3.4557595993322203,0.0009531577766057525,897:852,897:960,717:457:714:239:1019:235:1021:453,0.0
208.0,3.4724540901502503,0.0009531577766057525,897:852,896:960,716:454:716:237:1021:237:1021:454,-0.009258994662123083
209.0,3.4891485809682807,0.0009531577766057525,897:852,896:960,716:454:716:237:1021:237:1021:454,-0.009258994662123083
210.0,3.5058430717863107,0.0009531577766057525,897:852,896:960,716:454:716:237:1021:237:1021:454,-0.009258994662123083
211.0,3.5225375626043407,0.0009531577766057525,897:852,896:960,716:454:716:237:1021:237:1021:454,-0.009258994662123083
212.0,3.5392320534223707,0.0009531577766057525,897:852,896:960,716:454:716:237:1021:237:1021:454,-0.009258994662123083
213.0,3.5559265442404007,0.0009531577766057525,897:852,897:960,716:456:714:238:1019:235:1021:453,0.0
214.0,3.5726210350584306,0.0009531577766057525,897:852,897:960,715:454:715:237:1020:237:1020:454,0.0
215.0,3.5893155258764606,0.0009531577766057525,897:852,897:960,716:457:714:239:1019:235:1021:453,0.0
216.0,3.606010016694491,0.0009531577766057525,897:852,897:959,716:457:714:239:1019:235:1021:453,0.0
217.0,3.622704507512521,0.0009531577766057525,897:852,897:960,716:457:714:239:1019:235:1021:453,0.0
218.0,3.639398998330551,0.0009531577766057525,897:852,897:960,716:457:714:239:1019:235:1021:453,0.0
219.0,3.656093489148581,0.0009531577766057525,897:852,897:960,716:457:714:239:1019:235:1021:453,0.0
220.0,3.672787979966611,0.0009531577766057525,897:852,897:960,716:457:714:239:1019:235:1021:453,0.0
221.0,3.689482470784641,0.0009531577766057525,897:852,897:959,716:457:714:239:1019:235:1021:453,0.0
222.0,3.7061769616026714,0.0009531577766057525,897:852,896:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
223.0,3.7228714524207014,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
224.0,3.7395659432387314,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
225.0,3.7562604340567614,0.0009531577766057525,897:852,896:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
226.0,3.7729549248747913,0.0009531577766057525,897:852,896:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
227.0,3.7896494156928213,0.0009531577766057525,897:852,896:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
228.0,3.8063439065108513,0.0009531577766057525,897:852,896:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
229.0,3.8230383973288817,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
230.0,3.8397328881469117,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
231.0,3.8564273789649417,0.0009531577766057525,897:852,897:959,715:454:715:237:1020:237:1020:454,0.0
232.0,3.8731218697829717,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
233.0,3.8898163606010017,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
234.0,3.9065108514190316,0.0009531577766057525,897:852,897:959,715:454:715:237:1020:237:1020:454,0.0
235.0,3.923205342237062,0.0009531577766057525,897:852,897:959,716:454:716:237:1021:237:1021:454,0.0
236.0,3.939899833055092,0.0009531577766057525,897:852,897:959,715:454:715:237:1020:237:1020:454,0.0
237.0,3.956594323873122,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
238.0,3.973288814691152,0.0009531577766057525,898:852,897:959,715:454:715:237:1020:237:1020:454,-0.009345522307489902
239.0,3.989983305509182,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
240.0,4.006677796327212,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
241.0,4.023372287145242,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
242.0,4.040066777963272,0.0009531577766057525,897:852,897:959,717:457:714:239:1019:235:1021:453,0.0
243.0,4.056761268781302,0.0009531577766057525,898:852,897:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
244.0,4.073455759599332,0.0009531577766057525,898:852,897:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
245.0,4.090150250417363,0.0009531577766057525,898:852,897:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
246.0,4.106844741235393,0.0009531577766057525,898:852,897:959,716:454:716:237:1021:237:1021:454,-0.009345522307489902
247.0,4.123539232053423,0.0009531577766057525,898:853,897:959,715:454:715:237:1020:237:1020:454,-0.009433682406000813
248.0,4.140233722871453,0.0009531577766057525,898:853,897:960,717:456:714:239:1019:236:1021:453,-0.009345522307489902
249.0,4.156928213689483,0.0009531577766057525,898:853,897:960,716:454:716:237:1021:237:1021:454,-0.009345522307489902
250.0,4.173622704507513,0.0009531577766057525,898:853,897:960,717:456:714:239:1019:236:1021:453,-0.009345522307489902
251.0,4.190317195325543,0.0009531577766057525,898:853,897:959,717:456:714:239:1019:236:1021:453,-0.009433682406000813
252.0,4.207011686143573,0.0009531577766057525,899:853,897:959,717:456:714:239:1019:236:1021:453,-0.018865686021670786
253.0,4.223706176961603,0.0009531577766057525,898:853,897:959,717:456:714:239:1019:236:1021:453,-0.009433682406000813
254.0,4.240400667779633,0.0009531577766057525,898:853,897:960,717:456:715:239:1019:236:1021:453,-0.009345522307489902
255.0,4.257095158597663,0.0009531577766057525,899:853,897:960,717:456:715:239:1019:236:1021:453,-0.018689412446905664
256.0,4.273789649415693,0.0009531577766057525,899:852,899:960,717:456:715:239:1019:236:1021:453,0.0
257.0,4.290484140233723,0.0009531577766057525,899:853,897:960,717:456:715:239:1019:236:1021:453,-0.018689412446905664
258.0,4.307178631051753,0.0009531577766057525,898:852,897:959,717:454:717:237:1021:237:1021:454,-0.009345522307489902
259.0,4.3238731218697835,0.0009531577766057525,898:852,897:960,717:454:717:237:1021:237:1021:454,-0.009258994662123083
260.0,4.340567612687813,0.0009531577766057525,898:852,897:960,717:454:717:237:1021:237:1021:454,-0.009258994662123083
261.0,4.357262103505843,0.0009531577766057525,898:852,897:959,717:454:717:237:1021:237:1021:454,-0.009345522307489902
262.0,4.373956594323873,0.0009531577766057525,898:852,897:959,716:453:716:237:1020:237:1020:453,-0.009345522307489902
263.0,4.390651085141903,0.0009531577766057525,898:852,897:959,717:453:717:237:1020:237:1020:453,-0.009345522307489902
264.0,4.407345575959933,0.0009531577766057525,898:852,897:960,716:453:716:237:1020:237:1020:453,-0.009258994662123083
